#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,4.000000000000003,-3273036.4853935298,12640.966894410038,-3260395.5184991197,7.608356499519986,2258.7713194962776,0.8810784399409599,0
2000,7.999999999999562,-3275678.4853935298,20819.15382237588,-3254859.331571154,12.530650987546354,2258.7713194962776,0.8810784399409599,213
3000,11.999999999999122,-3271738.4853935298,30445.034753104937,-3241293.4506404246,18.324284841243426,2258.7713194962776,0.8810784399409599,141
4000,15.999999999998682,-3266717.4853935298,40382.30628124469,-3226335.179112285,24.30533874717928,2258.7713194962776,0.8810784399409599,159
5000,20.000000000000018,-3261978.4853935298,50196.03006034516,-3211782.4553331845,30.212031623040787,2258.7713194962776,0.8810784399409599,169
6000,24.000000000001354,-3256883.4853935298,60558.293086373276,-3196325.1923071565,36.44887979315033,2258.7713194962776,0.8810784399409599,176
7000,28.00000000000269,-3252002.4853935298,70465.77847313843,-3181536.7069203914,42.41200598958295,2258.7713194962776,0.8810784399409599,181
8000,32.00000000000402,-3246708.4853935298,80278.24291681335,-3166430.2424767166,48.317940895508286,2258.7713194962776,0.8810784399409599,184
9000,36.000000000001805,-3240708.4853935298,90537.8200193446,-3150170.665374185,54.492984369824185,2258.7713194962776,0.8810784399409599,187
10000,39.99999999999959,-3235062.4853935298,100013.50265008897,-3135048.9827434407,60.19621673592535,2258.7713194962776,0.8810784399409599,188
11000,43.99999999999737,-3229196.4853935298,110054.29966963135,-3119142.1857238985,66.23958065753948,2258.7713194962776,0.8810784399409599,190
12000,47.999999999995154,-3223030.4853935298,120575.05231268122,-3102455.4330808483,72.57182070058455,2258.7713194962776,0.8810784399409599,191
13000,51.99999999999294,-3216218.4853935298,129954.69559107261,-3086263.789802457,78.21724881509736,2258.7713194962776,0.8810784399409599,192
14000,55.99999999999072,-3208930.4853935298,140356.03807310382,-3068574.447320426,84.4776181632594,2258.7713194962776,0.8810784399409599,193
15000,59.9999999999885,-3202211.4853935298,149365.7233019324,-3052845.7620915975,89.90037559486854,2258.7713194962776,0.8810784399409599,193
16000,63.99999999998629,-3195410.4853935298,160545.70732512526,-3034864.7780684046,96.62939441264615,2258.7713194962776,0.8810784399409599,194
17000,67.99999999999118,-3186891.4853935298,169408.7386623754,-3017482.746731154,101.96388366837199,2258.7713194962776,0.8810784399409599,194
18000,71.99999999999606,-3178512.4853935298,180571.57027563016,-2997940.9151178994,108.68257877826198,2258.7713194962776,0.8810784399409599,194
19000,76.00000000000095,-3170004.4853935298,190168.75602856075,-2979835.729364969,114.45894155259215,2258.7713194962776,0.8810784399409599,195
20000,80.00000000000584,-3160507.4853935298,199333.10387621497,-2961174.381517315,119.97478746002787,2258.7713194962776,0.8810784399409599,195
21000,84.00000000001073,-3151726.4853935298,209460.2263634718,-2942266.259030058,126.07010903162602,2258.7713194962776,0.8810784399409599,195
22000,88.00000000001562,-3142070.4853935298,219820.7464378864,-2922249.7389556435,132.30590815245412,2258.7713194962776,0.8810784399409599,196
23000,92.0000000000205,-3131975.4853935298,230136.73502953793,-2901838.7503639916,138.51490462447038,2258.7713194962776,0.8810784399409599,196
24000,96.0000000000254,-3121337.4853935298,239534.51292362143,-2881802.972469908,144.17124761775153,2258.7713194962776,0.8810784399409599,196
25000,100.00000000003028,-3109960.4853935298,250603.24908066454,-2859357.2363128653,150.83330847000735,2258.7713194962776,0.8810784399409599,196
26000,104.00000000003517,-3100158.4853935298,260433.91527740305,-2839724.570116127,156.75019866340244,2258.7713194962776,0.8810784399409599,197
27000,108.00000000004006,-3087470.4853935298,271014.4807624417,-2816456.004631088,163.11843891346504,2258.7713194962776,0.8810784399409599,197
28000,112.00000000004495,-3074482.4853935298,280888.3238709484,-2793594.1615225812,169.06131646526592,2258.7713194962776,0.8810784399409599,197
29000,116.00000000004984,-3063786.4853935298,288644.4802753687,-2775142.005118161,173.7295988430135,2258.7713194962776,0.8810784399409599,197
30000,120.00000000005473,-3047553.4853935298,298763.0488445754,-2748790.4365489543,179.81977197473861,2258.7713194962776,0.8810784399409599,197
31000,124.00000000005961,-3031273.4853935298,309768.12601870764,-2721505.359374822,186.44351770122685,2258.7713194962776,0.8810784399409599,197
32000,128.0000000000645,-3015598.4853935298,318834.0542599993,-2696764.4311335306,191.90012672765468,2258.7713194962776,0.8810784399409599,198
33000,132.00000000005517,-2996968.4853935298,328910.6552562528,-2668057.830137277,197.96504037890534,2258.7713194962776,0.8810784399409599,198
34000,136.00000000004584,-2973946.4853935298,338096.8372055638,-2635849.648187966,203.49402781504205,2258.7713194962776,0.8810784399409599,198
35000,140.00000000003652,-2952478.4853935298,348832.50121994846,-2603645.9841735815,209.95561890714646,2258.7713194962776,0.8810784399409599,198
36000,144.0000000000272,-2926951.4853935298,359137.7175325037,-2567813.767861026,216.15813175015222,2258.7713194962776,0.8810784399409599,198
37000,148.00000000001788,-2902970.4853935298,368094.29385321797,-2534876.191540312,221.54892394448092,2258.7713194962776,0.8810784399409599,198
38000,152.00000000000855,-2872860.4853935298,379629.4181818649,-2493231.0672116647,228.4916949280393,2258.7713194962776,0.8810784399409599,198
39000,155.99999999999923,-2848695.4853935298,387948.8201682377,-2460746.665225292,233.49898406215843,2258.7713194962776,0.8810784399409599,198
40000,159.9999999999899,-2822790.4853935298,398187.23780866765,-2424603.247584862,239.66129206043442,2258.7713194962776,0.8810784399409599,198
