# /home/btan/Software/WHAM/wham/wham/wham 0.0 0.6 200 1e-06 300 0 /home/btan/Documents/BD2_DCAF16_8ov6/umbrella_sampling/RMSD/results/backbone_RMSD/DCAF16/run1/RED/metafile.txt /home/btan/Documents/BD2_DCAF16_8ov6/umbrella_sampling/RMSD/results/backbone_RMSD/DCAF16/run1/RED/pmf.txt
#Number of windows = 16
#Iteration 10:  0.123164
#Iteration 20:  0.058199
#Iteration 30:  0.037158
#Iteration 40:  0.026857
#Iteration 50:  0.020823
#Iteration 60:  0.016611
#Iteration 70:  0.013450
#Iteration 80:  0.010993
#Iteration 90:  0.009044
#Iteration 100:  0.007476
0.001500	inf	0.000000
0.004500	inf	0.000000
0.007500	inf	0.000000
0.010500	inf	0.000000
0.013500	inf	0.000000
0.016500	inf	0.000000
0.019500	inf	0.000000
0.022500	inf	0.000000
0.025500	inf	0.000000
0.028500	inf	0.000000
0.031500	inf	0.000000
0.034500	inf	0.000000
0.037500	inf	0.000000
0.040500	inf	0.000000
0.043500	inf	0.000000
0.046500	inf	0.000000
0.049500	15.688493	0.036247
0.052500	13.993857	0.625826
0.055500	12.315066	10.521270
0.058500	11.071460	85.108299
0.061500	9.917960	591.688192
0.064500	8.918782	3173.589687
0.067500	8.079662	13006.386881
0.070500	7.328705	45961.890515
0.073500	6.689305	134647.079908
0.076500	6.088710	369543.831409
0.079500	5.581796	866446.853290
0.082500	5.144192	1808081.247317
0.085500	4.751876	3496481.545811
0.088500	4.395599	6364055.208945
0.091500	4.080485	10809006.946626
0.094500	3.812550	16958722.574573
0.097500	3.562083	25837385.380495
0.100500	3.331114	38095093.056149
0.103500	3.135664	52912573.877147
0.106500	2.976063	69195413.288185
0.109500	2.823705	89393724.185424
0.112500	2.713159	107649452.079986
0.115500	2.593000	131745153.446701
0.118500	2.458048	165294364.592427
0.121500	2.351594	197685571.729777
0.124500	2.242686	237401902.563285
0.127500	2.137858	283148921.524470
0.130500	2.072293	316141122.877147
0.133500	1.971554	374477800.012080
0.136500	1.935747	397710566.431271
0.139500	1.930513	401225275.054602
0.142500	1.966099	377927497.051406
0.145500	1.988085	364214656.933395
0.148500	1.995519	359691900.694190
0.151500	1.982027	367942898.128207
0.154500	1.884145	433750446.514052
0.157500	1.656748	635701101.931599
0.160500	1.465012	877467901.065936
0.163500	1.311828	1135178102.419957
0.166500	1.182105	1411788896.901565
0.169500	1.081920	1670745919.632692
0.172500	0.986041	1962940213.622755
0.175500	1.004767	1902113669.564280
0.178500	1.034821	1808402037.599004
0.181500	1.130362	1540084533.553903
0.184500	1.217174	1330966354.320074
0.187500	1.210327	1346374576.651545
0.190500	1.119537	1568367447.296845
0.193500	0.962350	2042694753.236414
0.196500	0.831146	2546770662.473343
0.199500	0.754901	2895026575.186152
0.202500	0.722912	3054966121.022030
0.205500	0.703649	3155513701.892175
0.208500	0.720312	3068347683.994491
0.211500	0.775643	2795824518.297298
0.214500	0.841646	2502212597.195149
0.217500	0.988814	1953811903.188007
0.220500	1.139323	1517061219.061347
0.223500	1.286544	1184467616.176054
0.226500	1.397199	983419033.720192
0.229500	1.354920	1055856112.688956
0.232500	1.135285	1527392271.091157
0.235500	0.931022	2153150247.759611
0.238500	0.694050	3206841021.064537
0.241500	0.491074	4510882443.871504
0.244500	0.295889	6262649876.327650
0.247500	0.143677	8088758244.811896
0.250500	0.070958	9140515626.703087
0.253500	0.000000	10298501053.248857
0.256500	0.006589	10185063706.439266
0.259500	0.068616	9176569695.320620
0.262500	0.164969	7804357465.857112
0.265500	0.290959	6314765481.721350
0.268500	0.397597	5278438793.397244
0.271500	0.484153	4563671096.422235
0.274500	0.572565	3933406724.141296
0.277500	0.686903	3245603637.129498
0.280500	0.766828	2837562068.797855
0.283500	0.865310	2404629688.698757
0.286500	0.987561	1957933178.021837
0.289500	1.058186	1738752034.559565
0.292500	1.167627	1446568261.408916
0.295500	1.229047	1304664499.268197
0.298500	1.271805	1214180972.248917
0.301500	1.238029	1285113475.347070
0.304500	1.260152	1238200164.119341
0.307500	1.223046	1317892982.803995
0.310500	1.203487	1361945341.164855
0.313500	1.199943	1370083265.648128
0.316500	1.236834	1287697324.530355
0.319500	1.260041	1238430585.283217
0.322500	1.242803	1274842133.817241
0.325500	1.247232	1265386049.310790
0.328500	1.281278	1194997935.603281
0.331500	1.300829	1156363632.121347
0.334500	1.349921	1064765672.076099
0.337500	1.357794	1050766889.413132
0.340500	1.395412	986377542.314923
0.343500	1.393868	988940749.553021
0.346500	1.393378	989755223.977004
0.349500	1.406213	968628717.627108
0.352500	1.432660	926508993.439545
0.355500	1.466309	875556810.904669
0.358500	1.480520	854888125.381695
0.361500	1.496731	831905641.711142
0.364500	1.500578	826543935.090467
