# /home/btan/Software/WHAM/wham/wham/wham 0.0 0.4 200 1e-06 300 0 /home/btan/Documents/BD2_DCAF16_8ov6/umbrella_sampling/RMSD/results/backbone_RMSD/BD2/run1/RED/metafile.txt /home/btan/Documents/BD2_DCAF16_8ov6/umbrella_sampling/RMSD/results/backbone_RMSD/BD2/run1/RED/pmf.txt
#Number of windows = 11
#Iteration 10:  0.048106
#Iteration 20:  0.026541
#Iteration 30:  0.018480
#Iteration 40:  0.014628
#Iteration 50:  0.012557
#Iteration 60:  0.012160
#Iteration 70:  0.011717
#Iteration 80:  0.011065
#Iteration 90:  0.010328
#Iteration 100:  0.009572
0.001000	inf	0.000000
0.003000	inf	0.000000
0.005000	inf	0.000000
0.007000	inf	0.000000
0.009000	inf	0.000000
0.011000	inf	0.000000
0.013000	inf	0.000000
0.015000	inf	0.000000
0.017000	inf	0.000000
0.019000	inf	0.000000
0.021000	inf	0.000000
0.023000	inf	0.000000
0.025000	inf	0.000000
0.027000	inf	0.000000
0.029000	inf	0.000000
0.031000	inf	0.000000
0.033000	inf	0.000000
0.035000	inf	0.000000
0.037000	inf	0.000000
0.039000	inf	0.000000
0.041000	inf	0.000000
0.043000	11.190561	0.002637
0.045000	inf	0.000000
0.047000	10.653291	0.006507
0.049000	8.941280	0.115680
0.051000	7.676783	0.969200
0.053000	6.586754	6.056152
0.055000	5.751888	24.643212
0.057000	4.928140	98.419362
0.059000	4.187251	341.957321
0.061000	3.539544	1015.862642
0.063000	2.995815	2533.897133
0.065000	2.509335	5740.467370
0.067000	2.075730	11898.816967
0.069000	1.704016	22226.776921
0.071000	1.416971	36011.061094
0.073000	1.169084	54627.042421
0.075000	0.986951	74195.006348
0.077000	0.852453	93017.800762
0.079000	0.761911	108309.673949
0.081000	0.685516	123151.529225
0.083000	0.609564	139922.909123
0.085000	0.545131	155929.686125
0.087000	0.483349	172994.909989
0.089000	0.419467	192606.365478
0.091000	0.379349	206043.803756
0.093000	0.295922	237063.955252
0.095000	0.235381	262460.423407
0.097000	0.187482	284467.781159
0.099000	0.145337	305352.562742
0.101000	0.151653	302127.688356
0.103000	0.177265	289395.987049
0.105000	0.219999	269335.680203
0.107000	0.279427	243729.366831
0.109000	0.361968	212152.633439
0.111000	0.454342	181639.296879
0.113000	0.572141	149008.063016
0.115000	0.673288	125709.066341
0.117000	0.775855	105800.392208
0.119000	0.863570	91295.702221
0.121000	0.940322	80244.834223
0.123000	1.079710	63482.757001
0.125000	1.180187	53616.866372
0.127000	1.294845	44217.513109
0.129000	1.347934	40442.351471
0.131000	1.452954	33897.373578
0.133000	1.626218	25332.210242
0.135000	1.731238	21232.561810
0.137000	1.773352	19781.391992
0.139000	1.768928	19929.058800
0.141000	1.635174	24953.684338
0.143000	1.345350	40618.439877
0.145000	1.030727	68931.186837
0.147000	0.792854	102819.784033
0.149000	0.566389	150455.936363
0.151000	0.373029	208244.501072
0.153000	0.239481	260657.817029
0.155000	0.118903	319227.384946
0.157000	0.039659	364713.839686
0.159000	0.000000	389857.458188
0.161000	0.021561	375980.445614
0.163000	0.062482	350986.338668
0.165000	0.084808	338058.138439
0.167000	0.145883	305072.487337
0.169000	0.188547	283959.091077
0.171000	0.259851	251883.594932
0.173000	0.292232	238539.257931
0.175000	0.335934	221643.391315
0.177000	0.402701	198111.955989
0.179000	0.462923	179038.204797
0.181000	0.557375	152753.010555
0.183000	0.684843	123290.918402
0.185000	0.786587	103908.719090
0.187000	0.925429	82279.027304
0.189000	1.081364	63306.468559
0.191000	1.239294	48545.593631
0.193000	1.390551	37646.446161
0.195000	1.602243	26374.042122
0.197000	1.749698	20583.809241
0.199000	1.961429	14419.484264
0.201000	2.060356	12210.329813
0.203000	2.166631	10212.704577
0.205000	2.179746	9990.003890
0.207000	2.160276	10322.388294
0.209000	2.133987	10788.797511
0.211000	2.107002	11289.455649
0.213000	2.049967	12425.457829
0.215000	2.028697	12877.757785
0.217000	2.043986	12551.015762
0.219000	2.090233	11612.228144
0.221000	2.141632	10651.031637
0.223000	2.168047	10188.430464
0.225000	2.268146	8610.512157
0.227000	2.337776	7659.404466
0.229000	2.456203	6276.770573
0.231000	2.545772	5399.404216
0.233000	2.664090	4425.550051
0.235000	2.761582	3756.578941
0.237000	2.867525	3143.748208
0.239000	3.001163	2511.217147
0.241000	3.095503	2142.943816
0.243000	3.201140	1794.276310
0.245000	3.285255	1557.689696
0.247000	3.390242	1305.673144
0.249000	3.409391	1264.313136
0.251000	3.399773	1284.919186
0.253000	3.343735	1411.845937
0.255000	3.318931	1471.957253
0.257000	3.244801	1667.303611
0.259000	3.235785	1692.764979
0.261000	3.166846	1900.755182
0.263000	3.177821	1866.009502
0.265000	3.181464	1854.616937
0.267000	3.204652	1783.716112
0.269000	3.256056	1636.055845
0.271000	3.296910	1527.467047
0.273000	3.362686	1367.576205
0.275000	3.421656	1238.511988
0.277000	3.524739	1041.462691
0.279000	3.614420	895.718550
0.281000	3.692864	785.060051
0.283000	3.783741	673.841136
0.285000	3.870473	582.422898
0.287000	3.954187	505.966694
0.289000	4.066307	419.052112
0.291000	4.162459	356.510006
0.293000	4.266780	299.165348
0.295000	4.373008	250.241106
0.297000	4.470661	212.356965
0.299000	4.588536	174.184978
0.301000	4.699053	144.652916
0.303000	4.792455	123.634014
0.305000	4.881169	106.505459
0.307000	5.032562	82.574574
0.309000	5.120761	71.196040
0.311000	5.229328	59.319307
0.313000	5.340532	49.205157
0.315000	5.456985	40.456981
0.317000	5.561368	33.945895
0.319000	5.672700	28.151978
0.321000	5.780191	23.498162
0.323000	5.845158	21.067082
0.325000	5.947837	17.727306
0.327000	5.969820	17.084189
0.329000	6.053009	14.854623
0.331000	6.085510	14.064809
0.333000	6.132062	13.006136
0.335000	6.132134	13.004563
0.337000	6.133289	12.979331
0.339000	6.096130	13.815940
0.341000	6.071513	14.399676
0.343000	6.036509	15.272398
0.345000	6.008800	16.000598
0.347000	5.997262	16.313978
0.349000	6.035828	15.289891
0.351000	6.036904	15.262262
0.353000	6.075953	14.292593
0.355000	6.087463	14.018697
0.357000	6.130692	13.036130
0.359000	6.161390	12.380456
0.361000	6.184751	11.903708
0.363000	6.236380	10.914145
0.365000	6.272015	10.279556
0.367000	6.320445	9.475836
0.369000	6.396046	8.344962
0.371000	6.460598	7.486830
0.373000	6.545430	6.491808
0.375000	6.638376	5.552776
0.377000	6.748260	4.616238
0.379000	6.841304	3.947852
0.381000	6.955330	3.259232
0.383000	7.056760	2.748310
0.385000	7.169790	2.272726
0.387000	7.256520	1.964396
0.389000	7.313068	1.786266
0.391000	7.416237	1.501850
0.393000	7.462127	1.390349
0.395000	7.545532	1.208465
0.397000	7.596319	1.109574
0.399000	7.620419	1.065520

# Dumping simulation biases, in the metadata file order 
# Window  F (free energy units)
# 0	0.000000
# 1	-6.088066
# 2	-8.662529
# 3	-8.663643
# 4	-9.039970
# 5	-8.094827
# 6	-6.645117
# 7	-5.767708
# 8	-4.133109
# 9	-3.128125
# 10	-1.796444
#Iteration 110:  0.008835
#Iteration 120:  0.008135
#Iteration 130:  0.007481
#Iteration 140:  0.006874
#Iteration 150:  0.006315
#Iteration 160:  0.005802
#Iteration 170:  0.005331
#Iteration 180:  0.004900
#Iteration 190:  0.004504
#Iteration 200:  0.004142
0.001000	inf	0.000000
0.003000	inf	0.000000
0.005000	inf	0.000000
0.007000	inf	0.000000
0.009000	inf	0.000000
0.011000	inf	0.000000
0.013000	inf	0.000000
0.015000	inf	0.000000
0.017000	inf	0.000000
0.019000	inf	0.000000
0.021000	inf	0.000000
0.023000	inf	0.000000
0.025000	inf	0.000000
0.027000	inf	0.000000
0.029000	inf	0.000000
0.031000	inf	0.000000
0.033000	inf	0.000000
0.035000	inf	0.000000
0.037000	inf	0.000000
0.039000	inf	0.000000
0.041000	inf	0.000000
0.043000	10.963968	0.002637
0.045000	inf	0.000000
0.047000	10.426742	0.006506
0.049000	8.714770	0.115657
0.051000	7.450332	0.968911
0.053000	6.360390	6.053466
0.055000	5.525651	24.626975
0.057000	4.702092	98.323424
0.059000	3.961477	341.466758
0.061000	3.314164	1013.733883
0.063000	2.770992	2526.218901
0.065000	2.285285	5715.641503
0.067000	1.852726	11826.546813
0.069000	1.482390	22040.634185
0.071000	1.197118	35603.206465
0.073000	0.951464	53806.013108
0.075000	0.772095	72741.204011
0.077000	0.640954	90681.933077
0.079000	0.554390	104886.054074
0.081000	0.482549	118349.332020
0.083000	0.411606	133339.394939
0.085000	0.352486	147271.670392
0.087000	0.296229	161878.859481
0.089000	0.238109	178492.967509
0.091000	0.204128	188985.685638
0.093000	0.127391	215006.536799
0.095000	0.074175	235126.904923
0.097000	0.034122	251502.886884
0.099000	0.000000	266350.893882
0.101000	0.014024	260145.211546
0.103000	0.046557	246300.064699
0.105000	0.095124	226990.588246
0.107000	0.159214	203806.854755
0.109000	0.245344	176335.082506
0.111000	0.340439	150284.382510
0.113000	0.460329	122853.527658
0.115000	0.563174	103348.717078
0.117000	0.667271	86757.687505
0.119000	0.756575	74663.948499
0.121000	0.835217	65418.089334
0.123000	0.977086	51537.716441
0.125000	1.081007	43277.000619
0.127000	1.200559	35397.871626
0.129000	1.260633	31997.739705
0.131000	1.375537	26377.446256
0.133000	1.562523	19262.953496
0.135000	1.686036	15651.314501
0.137000	1.752086	14006.534729
0.139000	1.777060	13430.677831
0.141000	1.677187	15885.888865
0.143000	1.423674	24327.116186
0.145000	1.145086	38857.538323
0.147000	0.940375	54818.374425
0.149000	0.742425	76461.241395
0.151000	0.572277	101779.179484
0.153000	0.456950	123553.387785
0.155000	0.350498	147764.609071
0.157000	0.282426	165678.775737
0.159000	0.252124	174336.902826
0.161000	0.282253	165727.005862
0.163000	0.331795	152484.045099
0.165000	0.363382	144598.788786
0.167000	0.434605	128282.508589
0.169000	0.488151	117240.066396
0.171000	0.570550	102075.084092
0.173000	0.613535	94959.426531
0.175000	0.666714	86838.993891
0.177000	0.741459	76585.455275
0.179000	0.808108	68468.187791
0.181000	0.907636	57919.896099
0.183000	1.039167	46430.387002
0.185000	1.144366	38904.643053
0.187000	1.286478	30637.377918
0.189000	1.445946	23433.155529
0.191000	1.608169	17840.130928
0.193000	1.765052	13704.537671
