#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,4.000000000000003,-1046565.6386503819,3834.418913660541,-1042731.2197367214,7.101111618722661,706.9481240097067,0.913786768999103,0
2000,7.999999999999562,-1045847.8886503819,6660.772080199076,-1039187.1165701828,12.335346521439707,706.9481240097067,0.913786768999103,671
3000,11.999999999999122,-1044087.3886503819,9787.975603849325,-1034299.4130465327,18.12673806626797,706.9481240097067,0.913786768999103,448
4000,15.999999999998682,-1042232.1386503819,13029.016539675999,-1029203.1221107059,24.128949604543326,706.9481240097067,0.913786768999103,502
5000,20.000000000000018,-1039959.6386503819,16380.803742396049,-1023578.8349079859,30.336256522398884,706.9481240097067,0.913786768999103,535
6000,24.000000000001354,-1038322.6386503819,19587.851870826493,-1018734.7867795555,36.275515439953956,706.9481240097067,0.913786768999103,555
7000,28.00000000000269,-1036622.1386503819,22990.28773979508,-1013631.8509105869,42.57662062045864,706.9481240097067,0.913786768999103,569
8000,32.00000000000402,-1034406.6386503819,26071.075143770184,-1008335.5635066117,48.28205232257202,706.9481240097067,0.913786768999103,579
9000,36.000000000001805,-1032622.1386503819,29518.612253987736,-1003103.5263963942,54.66668227057429,706.9481240097067,0.913786768999103,586
10000,39.99999999999959,-1030792.3886503819,32594.11566818114,-998198.2729822008,60.36232834360622,706.9481240097067,0.913786768999103,592
11000,43.99999999999737,-1028849.8886503819,35813.46439084501,-993036.4242595369,66.32436721676734,706.9481240097067,0.913786768999103,597
12000,47.999999999995154,-1026589.6386503819,39072.58198166822,-987517.0566687137,72.36005562538834,706.9481240097067,0.913786768999103,600
13000,51.99999999999294,-1023777.1386503819,42106.06647383841,-981671.0721765435,77.97788519946596,706.9481240097067,0.913786768999103,603
14000,55.99999999999072,-1021823.1386503819,45215.251484480585,-976607.8871659014,83.73590754939018,706.9481240097067,0.913786768999103,605
15000,59.9999999999885,-1019165.6386503819,48745.942677407555,-970419.6959729744,90.2745338228248,706.9481240097067,0.913786768999103,606
16000,63.99999999998629,-1016762.3886503819,52251.90216688601,-964510.4864834959,96.76735847920517,706.9481240097067,0.913786768999103,607
17000,67.99999999999118,-1014023.6386503819,55259.023446283914,-958764.615204098,102.33636497976384,706.9481240097067,0.913786768999103,608
18000,71.99999999999606,-1011975.3886503819,58377.21117178104,-953598.1774786009,108.11105981240212,706.9481240097067,0.913786768999103,609
19000,76.00000000000095,-1008928.6386503819,61713.88565349602,-947214.7529968859,114.29037888617071,706.9481240097067,0.913786768999103,609
20000,80.00000000000584,-1006797.6386503819,65037.930325160356,-941759.7083252216,120.44630831657683,706.9481240097067,0.913786768999103,610
